  75  68  83  72  15  71  17  16  46  43 1

  51  53  74  71  84  12  11  23  81  42 2

  89  60   8  34  52  58  36  73  43  68 2

  54  51  43  99  32  17  29  44  92  70 2

  55  34  85  86  12  46  62  37  49  70 1

  16  75  23  46   2  88  13  18  74  32 1

  12  88   2  33  36  95  33  59  15  53 2

  98  11  65  48  63  10   9  85  80  63 1

  45   4  18  81  92  13  81  72  88  25 1

  22   2   5  26  84  79  64  38  73  45 2

  57  81  96  45  90  92   7  40  20  15 2

 100  95   0  22  26  21  42   1  70  61 2

  66  58  90  44  25  15  55  64  42  88 1

  21  39  32   2  58  64  70  70  19  58 2

  35  25  12   5  90 100  90  99  41  58 2

  26  28  39  42  53   4   9  30  37  98 2

  20  30  69  99  46  59  11  65  68  34 1

  30   6  50   4  18  13  62  54  73  57 2

  84  33  79  82  32  67  89  25  68  46 1

  82   8  18  34   7  82   8  12  69  36 1

  13  45  90   4   3   6  28  82  85  85 1

  70  46  76  63  94   3  82  13  11  64 2

  12  37  61  44  30  42  90   3  35  99 2

   8  19  41  57  69  74  28  47  46  87 2

  10  83  55  66  82  85  72  45  55  74 2

  39  77  20  61  87  95  63  69  45  37 1

  99  76  10  39  61   7  41  29  22  78 2

  31  24  91  40  13  45  93  77  70  28 1

  85  63  26  92  34  87   4  54  74  52 1

  57   2   9   6  42   5  55  84  91  95 1

  51  51  91  34  15  69  30  45  98  83 1

   8  37  50  54  71  39   1  38  19  70 2

  95  80  79  87  11  51  27  91   5  49 2

  63  12  62  43  73  93  55  72  12  12 1

  18  89  27  51  69   7  49  38 100  27 2

  34  28  76  80  40  63   5  29  27  44 1

   9  43  74  34  85  91   9  53  88  40 1

  37  76  70  69  64  42  62  11  99  14 2

  23  99  31  66  80  19  87  36  97  79 1

  39  33  39  30   5  54  29  38  32  42 2

  73  58  88  85  66  18  94  92  93  66 2

  82  94   2   8  95  94  99  22   6  23 1

  23   7  67  25   0  49  78  63  74  97 1

  83  25  27  48  79   5  47  87  55  91 1

  37  81  10  45  74  84  19  11  97  56 1

  67  16  11   9  51  66  26  30  44  71 1

  78  86  22   8  29   6  16  10  48  75 2

  53  49  88  84  92  90  15  82  53   2 2

  98  59  28  79  58  20   6  87   4  90 2

  94  64  70  63  76  84  39  83  71  81 2

  90  23  69  31  97 100   6  54  15  73 2

  69   4  48   9  13   4  26  32  37  48 1

  11  37  58  81  71  21  66  84  12  86 2

  73  61  21  43  48   6  31  42  64   7 2

  71  57  50  11  45  24  17  59  62  61 1

  31   3   9  49  86  75  30  64  12  38 2

  85  72  59  68  24  84  43  70  91   4 1

  93  83  52  79  97  92  37  65  26  98 1

  35  26  16  66  62  24  10  37  48  35 1

  56  86  46   6  41   2  76  71  99  83 1

   4  69  63  12  16  39  50  61  13  32 2

  13  11  32  55  73  17  53   8  55  76 2

  32  51  38  53  32  61  34  43  15  19 1

  68  13  17   8  94  72  72  63  70  86 1

  79  48  85  84   8  49  24  49  54  12 2

  15  31  10  55  93  51  73  99  52  47 2

  86  45  13  17   6  90  27  73  30  67 2

  26  85  60  69  80  53  21  28  93  51 2

  24  17  88  85  66  80  33  91  11  18 2

  64  75  88  66  43  41  18  29  76  41 2

  72  11  42  38  99  20  97  37  43  66 2

  54  21  91  37  15  72  76  14  45   1 2

  18  94   2   9  54  38  71  96  30  35 1

  68  20   3   7  68  99  39  53  32  30 1

  80  95  34  31  61  41  82  92  15  68 2

  36  89  49  20  82   9  90  66  48  30 1

  77  55  27  84  56  10  20  16  68  62 2

  65  28  49  28  81  96  86  88  62  71 2

  18  51  39  50  74  61  13  82   4   2 2

  56  98  77   1  95  71  49  71  74  63 2

   2  73  67  29  41  12  33  57  94  69 2

  15  58  50  80  81  86  22  67  98  13 2

  63  24   1  63  24  45  20  96  71  45 2

   7  54  16  59  16  23  73  96  88  30 1

   1  91  72  80  62  30  26  35  70  22 1

  57  41  89  29  41  76  80  16  29   5 1

  80  11  20   3  53  82  11  75  56  16 1

  43  42  86  27  10  94  69  32  95  73 1

  13  97  85  72  15  54   4  26  25   1 2

   2  92  73  65  83  46  38  27  64  19 2

  14  51  99  26  73  65  63   8  86   9 2

  48  22  50   5  58  24  31  18   3  19 2

  88  73  68  99  75  87  91  74  41  62 2

  32  14  99  17  21  37  25  60  82  44 1

   6  18   5  71  32   5  70  97  86  11 1

  48  71  38  12  96  34  66   5  69  79 2

  17  30  74  79  86  75  43  23  40  60 1

  84  44  13  18  56  24  12  92  22  63 1

  99  37  42  59  55  79  86  61  20  51 2

   2  99  43  28  17   4  50  10  98  81 1

  46  71  23   2  82  26  10  47 100  86 2

  37  70  89  55  36   8  12  76  50  28 2

  26  26  89   8   4  24  65  34  88   4 2

  58  43  92  65  21   0  75  38  94   5 1

   2  31  26  19   7   4  26  76  19  47 2

   4  56  93  22  50  33  23  56  68  89 2

  83  95  82  54  96  30  40  56  63  13 2

  89  99  75   7  26  62  76  32  65  31 2

  48  62  10  48  86  66  11  56  25  88 1

  48  29  65   2   5  42  17  25   6  49 2

  51   4   3  77   1   6  80  68  92  70 2

  64  45  71  23   4   5  51  50  76  74 2

  69  15  44  55  95  76  26  31  81  49 2

  64  72  71  98  97  92  20  57  59  38 1

  47   6  76  72  60  39  26   9  20  13 1

   7  13  29  54   5   9  26   8  55  38 2

  85  15  50  71  78  48  81  66   7  94 1

  97  56  92  72  23  69  47  23   5  46 1

  36  84  89  85  99  56  71  46  20  72 2

  66  93  22  51  55   3  33  77  60  54 1

   2  94  46  49  20  57  56  68   6  31 2

  69   2  33  60  58  87  58  50  74  75 1

   9  94  31  52  29  67  18  10  49  57 1

  58  45  99  47  85  92  80  30  78  87 1

  30  57  87  96  44  90  88  39  23  21 2

  78  47  73  22  79  76  91   8  64  37 1

  29  78  15  15  76  56  78  35  53   4 2

  73  65  62  10  15  52  47  86  73  43 2

  35  32  64  12  18   5  82  16  75  26 2

  63   5  35  50  80  76  38  76  82  72 1

  21  32  79  27  79  80  93  11  26  21 1

  85  28  72  67  38  63  51  46  10  80 1

  35  58  28  67  76  18  26  76  16  53 2

  56  24  76  76  39  99  72   8  30  92 1

  37  16  75   1  53  71  97  46  48  47 1

 100  95  77  18  76  70  94   4  38  52 1

  95  49  63  35  43  20  87  81   1  47 1

  18  79  75   0  50  55  19   2  24  81 1

  78  18  31  72  30  17  17  23  29  93 2

  73   6  73  66  34  24  85  92  83  25 1

  68  86  78  32  62  26  70  20  78  99 2

  13  21  85  25  91   7  49  33  56  40 2

  98  35   2  24  79  60  40  32   2  98 1

  96  28  56  82  59  24  69  59  85  76 2

  96  45  56  23  78  10  36  73  10  98 1

   7  80  84  76  21  94  41  21  34  11 2

  42  83  34  60  16  24  77   3  69   7 1

   7   0  45  95  71   7   7  31  65  86 1

  17  50  66  33  30  30  16  65   1  16 1

   8  88  36  76  74  32  53  18  86  14 2

  38  47  99  55  37  94  63  22  36  30 2

  90  25  18  28  58  68  71  63  40  29 1

   9  14  16  42  96  62  91   2  88  97 1

   6  91  12  32  60  90  99  55  19  54 2

  56  74  88  50  44  22  15  58  64  98 1

  41  56  63  99  22  49   9  27  34  84 2

  75  30  10  27  25  23  97  21  44  47 2

  39  32  77  34  61  92  82  58  44  44 2

  45  71  23  59  89  12  60  72  87  31 2

  45  74  71  27  59  92  59  85  17  20 1

  28  19  62  83  37  52  49  50  63  29 1

  43  88  68  69   0   0  90  12  28  67 2

  96  42  26  79  47  17  54  80  73   9 1

  60   2  84  60  60  28  99  36  88   1 2

  75  34  81  61  58  69  80  65  39  35 1

  64  82  92  70  81  24  16  11  46  77 1

  37  39  92  39  94  40  87  59  86  63 1

  42   3  55  30  34  54  34  27  81  13 2

  37  78  45  53  96  93  64   7  66  79 1

  18   4  82  83  11  85  82  48  12  39 1

  13  61  67  81  22  86  43  79  27   3 1

  19  56  54  72  40  51  47  68  84  68 1

  28   3  10  57  93  29  44  43  41  53 2

  42  70  63   2  28  93   9  22  68  54 1

  94  18  38  19  99  61  97  15  74  47 1

  73  61  35   1  33  37  91   4  14  14 2

  10  70  66  82  25  69  88  64  52  66 2

  76  62  60  57  97  37  46  83  97  54 2

  93  62  21  29  93   4  14  58  66  40 1

  58  51  72  27  85  42   9  57  14  89 1

  65  40  33  58  23   3  10  65  39  22 1

  45  95  52  28  75  60  66  66  22  76 1

  59  66  33 100  55  61  16  99  49  11 2

  42  92  28   7  23  37  60  77  90  86 2

  59  71  60  71  86  27  44   6  22  51 2

  82  39  58  55  14  10  64  71  38  48 2

  55 100  80  21  93  45  82   9  35  10 2

  53  44  44  94  33  42   1  85  20  38 1

  10  74  43  61   7  73  91  11  55  16 2

  46  69  24  53  89   3  53  87  84  86 1

  81  34  53  53  15  56   9  59  70  53 2

  14  20  74  89  73  80  57  76  99   9 1

  26  58  83  56  47  82   2   2  47  49 2

  73  12  54  98   1  38  29  74   8  32 1

  60  83  98  94  26  44  77   6  44  62 2

  75  62  34  33  70   3   2  61  42  12 2

  89   6   8  15  32  36  19  30  61  23 1

  25  56   6  87   5  12  99  89  45  63 1

  29  10  47  21  62   9  65  93  86  86 2

  77  69   9  36  58  49  95  87  69  40 2

   3  48  75  19  86  47  52  50  38  66 2

  44  84   1  99  79  85  30  14   0   2 2

  57  19  49  95  28  48  86  35  75   4 1

  46  20  47   9  81  47  97   9  95  51 2

  51  74  65  70  71  15  12   1   3  44 1

  86  91  76  16  45  95  25  73  85   8 2

  95  30  75  16  98  10  12  48  40  17 2

  58  40  69  96  57  82   1  21  79  20 2

  92  70  77  63  47  67  53  34  31  21 2

  23  25  46  95  36  94  99  70  45  16 2

  98  54  11  38  77  70  65  75  34  76 1

  19  79  34  49  12  33  40  86  41  83 1

  14  89  62  76   2  59  26  73  33  79 2

  66  71  57  69  70   1  99  40  72  13 2

  42  87  12  70  70  71  43  36  33  72 2

  63  50  36   0  64  53  51  85  86  34 1

  13  85  19  71   6   3  79  11  43  84 1

  60   7  60   1  95  94  81  50  43  37 2

  74  89  21  75  64  29  32   5  83  62 2

  81  27  43  67  29  95  88  60  43  30 1

  31  13  66  89   6  73   5  91  73   3 2

  13  16  90  99  48  62  47  53  65  13 2

  47  16  83   7  66  43  87  82  22  72 2

   7  30  48   1  97  31  95  34  63  80 2

  38  57  95  31  12  38  95  72  56  92 2

  14  86  57  51  54  79  64  97  18 100 2

  88  35  95  94  34  33  97  50  19  88 1

  76  77  44  35  39  64  94  54  67  22 2

  27  81  66  44  82  50  48  67  49  46 2

  26  69  87  68  91  95  24   1  88  53 2

  20  72  49  14  76  40   4  49   7  43 1

  26  43  77  81  96  52  94  46  15  48 1

  45  68  51  98  32  33  98  68  14  37 1

  24  17  78  78  51   3  40  35  78  22 1

  41  62  54  94  25  51  49  43  13  37 1

  97  32  93  75  77  40  30  14 100  40 1

  32  45  64   8  88  27  98  50  46  26 2

  57  48  84  73 100  42  60  24   1  69 1

  41  79  64  96  31  17  30  63   8  95 2

  49  38  34  17  96  98   9  18  18  33 1

  84  45  70  51  84  49   2  70   8  36 1

  96  46  20  58  27  54  16  48  48  92 2

  97  21  38  76  13  70  42  71  60  40 2

  96  83  46   3  18   1  69   6  68  60 2

  84  25  99  63   6  61  78  89  90  82 1

  70  98   8  52  23  38  61  56  96  59 1

  55  64  79  82  97  46   8  73   1  38 2

  18  51  52  43  21  94  70  10  42  18 1

  10  80  16  35  69  67   9  93  27  79 1

  15  47  73  34  22  63  49  73  96  51 2

  12  87  98  86  96  89  82  94  88  75 2

  33  23  38  50  19  87   3  41  33  41 2

  28   6   7  54  53  39  56  35  45  52 1

  15  82  84  65  69  55  99  72  61  35 2

  55  81   9  22  10  73  99  73  96  17 1

  32  14  72  55  28  85  23  22  15   8 1

  85   0  34   1  45  42  12  14  78  34 2

  27  41  27  33  43  60  27  88  10  71 2

  46  30  20  80  38  67  23  18  69  88 1

   9  68  31  77   8  48  94  31   9  34 2

  69  31  50  90  79  26  98 100  86  10 2

  70  96  34  65  36  46  81  96  62   9 2

  41  32  62  53  50  95  95  22  23  20 1

  40  50  32  86   2  29  95  40  34  30 1

  91  75   4  72  85  90  47  18  91  61 1

  55  44  63   2  62  27  54  41  75  68 1

  56  97  78   6  91  65  61  83  10  89 2

  69  27   4  63  60  49  21  39  10  45 2

  32  98  34   0  50  98  36  97  28   1 2

  23  88  42  19  71  57  95   6  20  91 2

  90  95  53  19  87  59  95  77  86  27 2

  45  18  70  44  14  49   1  42  87  58 1

  26  27  23  60  49  61   8  14  64  99 2

  55   3  64  94  27  24  69  66  18  58 2

  39  95  81  12  89  73  93  53  34  32 2

  73  18  28  23  90  29  69   6  86  26 2

  22  18  95   6  20  92  48  33  36  76 2

  71   7   2  23  57  37  31  60  46  98 1

   8  72  39  81  37  58  55  96  17   6 1

  50  98   0  98  65  58  21  19  13  96 2

   9  94  67  56  47  43  15  48  98  54 1

  93   9  35  40  63  18  19  12  44  50 2

  79  86  82  53  64  80  21  20  79  39 2

  64  58  34  26  15  82  20  27  39  74 1

  96  13  54  49  72  63  52  34  81  56 1

  89  91   5  78  59  60  26  82  77  91 1

  16  47  64  72   0  63  41  82   6  17 1

 100  73  62  79  88   1  14  55  72  79 1

  60  94  85  30  50  96  17  59  48  57 1

  93  72   2   2  86  25  84  31  12  19 1

  43  24  89  69  76  33  39  10  29  19 1

  84  44   1  69  81  80  46  83  26  93 2

  26  82  84   2  88  53  34  53  98  74 1

  80  38  50  13  43  12  48  74  22   8 2

  25  13  39  40  47  50  68  22  42  56 1

  43  72  84  80  30  85  18  23  61  36 1

  96  44  53  30  68  41  77   8  63  70 2

  92  82  44  59  21  83  60  65  20  54 2

  14  22  92  56  71  28   6  95  74  95 1

  45  74  51  70  20  92   1  87  35  34 2

  87   3  44  79  25  68  96  89  92  51 2

  53   1  27  74  30  70  37  87  86  30 2

  88  74   9  70  72  59  78   6  79  87 2

  85  48  56   2  78  77  93  15   8  33 1

  25  74  11  75  62  28  82   8  52  52 1

  67   3  44  59   0  77  73  94  18   9 1

  10  69  93 100  91  91  23  97  16  79 2

   4  41  45  66  91  92  98  57  87  51 2

  90  71  38   4  98  46   8  34  65  37 2

  54  10  41   5  51  14  49  57  92  72 1

  66  58  27  18  18  34  18   0  82  88 2

  50  80  27  25  43  23   9  32  70  31 1

  80  56  90  62  80  33  71  39   2  13 1

  28  27  90  66  17  72  38  87  83   8 1

  75  96  81  50   7  40  91  26  38   6 1

  94  25  30  73  73  45  53  56  64   8 2

  10   4  18  33  97  39  34  30  28  66 2

   3  49  33  12  14  37  85  14  67  96 1

  27  73  90  59  79   8   3  64  83  84 1

  60  66  39  49  10  10   3  71  39  13 2

  47  74  71  79   7   4  96  88  15  40 1

  81   2  94   5  52  65  51  67  65  48 2

  14  63  18  76  51  57  23  83  72   8 2

   4  68   0  76  96  89  54  79  36  48 2

  54   8  16  70  53  98  34  68  18  43 1

  28  71  31  36  20  38  31  23  34  48 2

  83  77   9  33  27  97  62  15   7  10 2

  72  68  70  80  39  42  93  26  92  37 2

  71  19  35  73  10  93  25  26  84   5 1

  48  39   5  29  22  52  16  53  52  71 1

  11  31  78  59  86  66  20  40  39  89 1

  97  57  66   2  28  22  25  91  60  72 1

  30  17  31  42  38  88  71  73  79  66 1

   3  63  15  53   6  75  64  83  92  25 1

  73  93  17  34  25  39  75  48  90  24 2

  76  79  26  84   3  60   8  99  50  80 1

  85  68  75  12  70  71  32  42  56  18 2

  56  78  63  45  94   4  49  35  35  55 1

  97  95   7   1  43  80   2  16  34  94 1

  37  54  58  71  73  98  95  19  91  26 1

   1  34  55  20  80  51  25   1  58  12 2

  10  95  37   3  24  52  38  65  92  43 1

  76  49  77  64  91  48  82  42  22  42 2

  70  14   5  19  18  82  63  40  93  80 2

  29  12  56  78  34  80  15  92  96  52 1

  93  72  96   6   3  85  13  62  65  84 2

  34  43  11  38   8  79  29  11  61  15 1

  49  43  65  71  29  16  26  61  56   9 2

  74  96  90  87  14  87  96  45  51  19 2

  87  47  62  80  44  86  57  73  64  99 1

  76  89  79  81  61   4  66   2  80  18 2

  28  23   3  31   3  35  69  25  32   4 2

  72   3  32  80  87  29  24  84  39  25 1

  35  89   4  92  40  11  17  24  41  87 1

  57  50  96  78  71  18  23   6  58  56 1

  27  49  30  86  83  57  64   0  38  47 2

  89  51  68  37  34  45  96  67  59  14 1

  60  68  27  48  50  27  74  97  99  31 2

  12  55  70  34  20  33  29  98  69  77 2

  42  86  61  12   7  87   5  70  45  29 1

  28  54  93  84  42  46  17  71  35  14 1

  45  22  84  96  41  38  29  38  42  18 2

  99  73  57  23  80  76  52  16  42  66 1

  18  85  91  80  65  73  88  90  54  56 2

  56  20   4 100  34  60  65  49  55  75 2

  56   9  87  73  11  63  95  13  29  10 1

   9  23  96  35  64  29  67  72   9  86 2

  90  22  32  73  84   5  77  22  65  84 1

  86  25  51   9  41  37  22  42   9  58 1

  31  27  83  56   9  18  98  92  76  63 1

  65   7  13  72  24  96  99  88  14  79 1

  69  60  59  25  50  74  39  14  68  33 2

  30  44  85  96  58  61  82  10  85  94 2

  19  68  98  50  43  75  14  58  62  74 1

  86  61  74  60  62  15   0  66  74  51 2

  84  99  14   7  12  18  49  87  60  38 2

  41  45  24  91  28  12  90  98  93  88 2

  88  39  73  76  94  34  38  12  50  22 2

  82   1   2  59  72  89   0   8  55  36 1

  70  32  35  66  77  78  90   8  55  83 2

  93  91  47  40   3   0  66  32   9  85 2

  22  28  79  22  99  48  54  62  24  55 2

  45   1  18  32  64  10  36  86  90  15 2

  44  77  20  73  84   1  98  81  90  48 2

  57  17  82  23  16  56  92  72  10  95 2

  51  79   0  22  20  92  93  99   9  53 2

  55  66  97   1  75 100  22  30  19  11 2

  76  64  49  95  35   5  93  38  84  79 2

  50  49  86  17  73  68   8  68  30  42 1

  44  67  65  79   1  17   1  42  70  75 1

  75  58   4  83  54   0  76  40  62  93 1

  16   4  10  46   2  75  91  96  94  40 2

  28  94  86  62  94  36  35  16  34   2 2

  42  53  24  88  93  20  79   8  83  61 2

  79  82  31 100   5   7  80  46  84  38 1

  42  85  24  61  98   4   7  70  88  49 1

  78  53   1  89  17  66  44  98  36  24 2

  49   6  13  93  42  95  33   3  52  12 2

  82  62  76  51   3   7  36  35  39  68 1

  88  51  58   7  30  13  80  39  94  42 1

  61  82  22  93  98  89  65  84  76  53 1

  46  87  79  30  56  44  62  34  21  90 1

  82  59  89  58  14  34  62  18   2  93 2

   0  52  22  85  13  99  12  94  43  59 1

  21  71  64  15  77   5  62  16  90  88 1

  54  14  83  19  79  58  63   0  58  80 2

  86  64  50  92   7  54  98  25  26  40 2

  52  97  56  58  61  57  25  27  92  19 1

  29   9  72  22  99  36  99  35  65  74 2

  43   8  85  19  98  51  40  76  58  98 2

  12  87  27  76  12  70  52  84  90  79 1

  75  34  24  88  95  92  90  87  85  50 2

  51   6  69  67 100  84  26  39  17  56 1

  36  14  57  11  19  69  67  21  47  61 1

  73  12  74  43  87  67  37  53  56  26 1

  34 100  36  47  20  99  32  35  78  25 1

  13  11  40  11  99  12  23  94  18   1 1

