  54  46  62  65  29  37  40  56  53  54 1

  59  76  50  48  51  47  54  50  56  44 1

  64  29  51  52  49  48  63  33  53  64 1

  52  52  40  40  52  41  66  45  41  31 1

  52  35  49  53  42  37  27  54  41  44 2

  51  61  57  66  55  56  54  58  24  59 2

  48  71  62  45  54  44  32  44  45  45 1

  69  37  37  34  59  56  36  46  55  49 2

  56  46  45  63  61  54  82  32  38  46 1

  47  54  60  37  52  37  43  53  56  46 2

  40  46  46  47  41  62  29  32  61  58 2

  50  57  33  40  55  73  59  65  39  66 2

  52  58  28  46  38  57  65  55  48  42 1

  47  44  48  43  50  53  63  61  40  51 1

  67  45  58  44  26  59  53  67  51  47 1

  53  49  62  44  60  68  61  55  43  45 2

  55  40  67  56  66  59  52  61  43  37 1

  53  59  40  72  38  47  40  62  37  60 2

  42  53  60  47  45  58  64  37  73  48 1

  58  52  41  59  28  46  54  41  67  53 2

  55  35  40  40  32  59  46  38  55  45 2

  66  42  46  50  39  53  53  44  32  38 2

  49  52  51  52  49  47  36  46  53  35 2

  37  51  47  49  34  60  63  50  35  31 2

  56  44  58  50  61  42  64  39  58  61 2

  42  47  62  53  45  54  43  38  48  58 1

  29  60  53  60  47  58  44  51  58  53 1

  58  67  60  49  54  34  56  79  52  45 2

  56  53  42  66  53  40  45  71  58  49 1

  33  55  59  53  31  61  54  54  46  47 2

  42  48  53  59  36  57  49  61  44  54 2

  47  52  50  25  49  53  57  28  56  58 1

  56  47  67  62  49  63  54  63  40  45 1

  49  53  69  56  47  45  42  33  49  50 2

  59  36  50  50  49  63  47  63  61  58 1

  74  41  46  65  51  52  51  44  50  42 1

  46  69  42  54  50  41  42  46  53  56 1

  40  68  53  44  45  51  45  54  52  72 2

  37  53  57  38  44  59  37  56  59  58 2

  57  56  60  40  56  43  40  50  56  74 2

  73  50  51  44  39  51  36  43  72  48 2

  50  82  45  36  52  53  43  42  50  55 1

  53  55  67  49  35  41  45  54  53  43 1

  52  60  47  47  45  47  26  62  59  53 2

  43  51  60  38  48  38  45  42  54  44 1

  61  58  28  62  25  64  43  49  41  66 2

  52  55  44  34  38  36  66  52  25  55 1

  47  45  38  56  55  62  42  40  47  28 2

  37  62  61  43  41  47  44  63  43  41 2

  56  39  70  47  36  54  40  38  37  41 2

  50  57  58  53  58  51  53  54  49  53 2

  49  38  46  53  56  24  42  56  37  37 2

  59  32  49  39  34  65  49  43  27  46 1

  59  59  45  56  47  45  49  49  61  65 1

  58  43  66  46  55  47  62  54  59  47 1

  66  56  63  67  52  38  50  59  45  57 2

  56  45  50  45  62  29  61  41  58  49 2

  51  51  47  36  51  48  50  46  39  45 1

  55  62  50  36  52  52  44  51  61  48 1

  60  61  59  57  25  45  34  55  51  47 1

  52  55  43  71  57  68  33  49  45  59 1

  44  44  58  42  54  60  47  43  48  57 2

  48  45  66  47  56  58  29  42  36  40 2

  51  64  48  32  77  62  70  31  43  44 1

  51  60  46  55  43  62  43  25  41  43 2

  36  43  47  52  53  68  55  41  37  32 1

  63  35  53  44  35  46  45  33  66  48 2

  50  59  45  56  46  48  43  53  43  55 1

  44  35  34  54  31  37  48  55  63  52 1

  58  48  36  46  58  57  38  43  47  47 1

  56  43  46  50  68  42  61  57  29  47 1

  57  59  68  49  42  64  54  69  34  61 2

  47  57  55  49  27  49  46  55  57  63 2

  51  43  62  38  50  41  56  59  39  45 1

  48  62  46  46  49  45  59  32  60  40 2

  32  21  32  46  54  49  62  50  41  54 1

  41  52  42  62  38  57  52  45  57  52 2

  50  60  47  48  53  61  32  44  51  46 1

  37  41  53  64  42  48  40  53  58  50 2

  40  42  48  49  56  49  53  40  49  55 2

  34  50  48  50  54  57  30  64  28  42 1

  44  45  41  45  31  59  44  57  52  36 1

  61  41  39  39  53  43  43  41  62  43 1

  46  60  44  50  53  45  43  59  53  69 1

  69  67  48  52  54  48  57  59  43  60 1

  45  51  44  59  47  59  39  45  54  48 1

  30  37  48  54  54  41  50  22  34  54 1

  46  47  62  42  44  43  58  36  57  55 2

  41  45  48  52  52  61  65  47  51  46 2

  51  37  70  43  48  49  52  46  48  45 2

  35  50  53  52  38  50  55  46  45  62 2

  32  56  55  41  58  39  48  52  47  51 2

  45  49  39  60  52  59  56  38  36  56 1

  60  50  46  62  40  50  46  52  32  55 1

  44  34  58  74  45  48  59  45  44  42 1

  52  57  42  47  49  50  66  39  40  49 2

  49  51  36  50  63  59  60  60  52  31 2

  42  60  56  55  60  39  48  53  41  33 1

  45  48  61  56  55  68  55  40  46  46 1

  49  56  40  49  53  49  44  42  40  56 2

  52  51  57  37  69  46  56  57  53  64 2

  48  48  50  60  60  74  52  80  37  57 1

  34  53  47  52  56  47  68  49  46  49 1

  67  51  55  45  42  47  52  54  62  33 2

  45  44  46  69  50  70  60  54  52  55 2

  53  56  48  39  56  45  63  61  44  49 2

  57  60  46  58  60  35  57  51  47  35 2

  49  41  36  39  53  44  34  27  60  60 1

  58  45  47  45  44  48  36  37  39  60 1

  49  54  56  56  60  53  51  47  32  47 2

  48  69  33  47  49  52  52  47  52  56 2

  56  49  59  44  57  45  49  65  43  70 2

  37  47  47  39  62  55  45  56  44  48 1

  37  33  51  49  53  63  48  44  39  41 2

  51  47  57  52  39  51  44  49  48  48 2

  40  58  50  35  44  25  45  48  48  49 1

  56  43  54  53  49  42  40  60  47  50 1

  39  52  37  40  55  60  44  37  52  56 2

  50  37  48  41  36  58  50  45  34  51 1

  54  50  72  60  47  40  47  60  50  46 2

  42  37  63  53  48  51  37  27  57  50 1

  42  44  58  61  36  43  46  71  61  46 1

  56  50  38  58  42  45  69  44  59  34 2

  56  58  53  69  40  48  34  34  55  53 1

  58  65  38  48  37  47  70  60  44  49 1

  67  40  49  32  40  51  51  33  37  64 1

  37  59  61  46  53  59  63  70  44  68 1

  51  35  58  57  45  56  31  39  43  56 2

  57  53  50  63  33  42  46  58  60  51 1

  42  43  46  37  50  37  65  49  50  49 1

  45  40  57  31  45  52  38  56  66  51 1

  47  55  42  52  54  49  39  42  55  40 2

  50  64  78  48  58  63  51  55  51  47 1

  45  31  50  40  61  60  51  58  54  35 1

  37  34  67  55  41  51  48  47  69  56 2

  56  39  67  38  45  58  36  54  61  48 1

  54  32  33  60  45  59  37  47  55  53 1

  67  41  40  58  41  59  65  43  53  60 2

  57  50  42  41  41  51  41  50  34  52 2

  52  47  45  42  46  61  54  40  48  50 1

  49  35  37  33  64  49  52  57  44  46 2

  59  59  49  41  46  54  56  44  42  45 1

  37  39  51  44  44  53  64  45  40  58 2

  54  54  58  49  39  60  51  62  49  53 1

  51  34  42  50  41  41  53  40  45  37 1

  63  48  71  56  48  33  37  49  36  55 1

  41  50  60  46  43  49  39  37  66  33 2

  47  50  52  47  46  43  51  39  52  49 1

  69  67  38  55  42  59  54  43  48  38 2

  76  40  75  51  46  39  63  49  42  48 1

  52  61  43  48  43  33  66  38  50  47 2

  38  53  29  39  41  45  32  59  41  46 2

  46  52  52  57  57  50  46  50  45  57 1

  53  59  58  33  53  61  56  56  76  25 1

  40  43  58  35  39  60  53  70  54  44 2

  53  56  68  48  58  62  50  46  55  38 2

  38  45  74  58  50  55  52  43  51  36 1

  46  49  66  50  50  53  52  48  54  54 1

  37  55  37  62  56  49  45  28  55  42 2

  60  48  44  68  45  61  61  35  34  50 2

  49  46  51  52  53  56  48  63  58  49 1

  60  51  43  33  53  47  39  38  50  51 2

  50  37  55  53  48  51  52  42  57  48 2

  46  59  45  57  46  59  57  48  47  51 1

  47  50  56  55  44  29  41  45  62  56 1

  50  54  69  52  26  45  54  45  54  40 2

  38  40  51  51  49  32  34  47  53  61 2

  34  63  51  62  44  45  71  39  33  39 2

  44  44  61  44  43  48  36  57  59  40 2

  58  39  67  44  45  52  53  47  48  39 2

  38  48  48  40  35  54  54  44  38  57 2

  58  49  45  52  50  56  54  39  32  56 2

  57  43  63  42  52  69  49  60  63  49 2

  41  52  56  56  46  28  52  62  57  46 1

  40  57  41  36  71  48  57  46  36  32 1

  53  47  32  58  59  58  61  44  54  57 2

  49  56  51  54  58  38  28  49  43  80 1

  62  45  32  62  50  54  44  52  59  39 2

  54  56  53  47  63  43  82  61  43  23 2

  62  42  54  38  53  41  54  53  44  49 2

  57  60  49  64  38  36  67  37  40  51 2

  56  57  45  25  73  71  38  57  44  36 2

  36  57  25  49  55  51  40  54  68  40 2

  42  47  61  30  47  55  32  46  40  51 2

  73  34  48  42  59  46  52  42  35  55 2

  66  49  52  56  43  45  54  48  41  58 2

  35  43  60  50  55  56  57  44  56  69 1

  61  42  46  65  53  35  58  46  56  45 2

  55  37  48  48  41  37  43  53  46  26 2

  57  41  57  52  60  33  43  42  38  62 2

  61  72  29  55  50  54  51  64  47  47 1

  57  64  64  53  54  68  51  29  34  67 1

  33  47  57  40  53  60  57  31  42  36 1

  52  54  40  52  64  44  44  61  37  51 2

  58  33  60  54  44  62  47  49  35  47 2

  53  31  37  60  45  62  51  35  40  55 2

  40  47  44  47  55  25  54  40  55  54 1

  47  53  46  50  63  27  59  51  47  45 1

  54  64  46  45  43  53  30  53  61  40 1

  52  31  55  61  48  45  69  42  46  63 1

  53  47  42  38  56  51  64  55  58  55 2

  47  55  56  57  47  61  64  54  51  51 2

  45  46  52  54  51  47  42  41  62  39 1

  38  42  69  41  62  55  46  42  44  44 2

  52  58  52  46  46  52  37  45  55  54 1

  55  31  51  51  47  39  55  29  46  61 2

  37  51  59  69  55  47  41  37  43  48 2

  41  68  57  33  59  40  55  31  58  53 1

  48  41  40  67  51  37  60  58  37  49 1

  65  53  49  43  50  45  48  63  58  69 2

  44  46  40  64  52  56  54  53  47  31 2

  47  48  65  43  53  50  59  49  53  45 2

  41  46  53  50  49  51  34  41  54  49 2

  64  60  39  38  55  45  22  55  54  64 1

  35  60  46  44  32  42  37  48  54  63 2

  36  56  27  55  51  33  50  45  40  44 2

  29  51  42  46  72  53  64  61  45  65 2

  35  42  48  57  54  60  48  44  29  61 2

  56  59  47  68  57  42  45  41  64  62 2

  32  61  45  52  52  58  48  53  48  30 1

  53  55  52  46  49  53  43  44  58  65 1

  47  61  29  51  48  45  64  51  42  40 1

  69  69  47  37  30  61  40  30  70  39 2

  52  49  49  51  60  49  47  55  58  25 1

  59  58  57  50  45  34  57  32  45  35 2

  47  48  30  49  46  76  55  54  43  56 1

  67  46  54  68  44  62  31  49  49  47 1

  38  13  31  33  34  42  40  51  59  40 2

  48  74  42  34  40  50  64  39  52  66 1

  48  43  48  67  50  71  46  45  35  55 2

  54  67  24  45  45  65  53  42  46  44 1

  33  47  57  44  60  43  49  61  42  77 1

  46  35  68  56  54  57  61  67  48  43 1

  48  50  69  52  65  45  63  56  63  48 2

  52  51  55  45  42  60  64  44  49  54 2

  68  46  61  36  45  27  41  62  45  62 2

  44  60  50  34  42  50  52  37  38  58 1

  45  50  51  40  44  62  49  49  48  50 2

  45  38  43  49  60  46  45  55  38  37 2

  53  43  61  60  65  39  56  49  47  56 1

  56  57  62  57  66  47  72  38  52  43 1

  38  44  47  65  52  39  40  42  62  47 1

  48  48  50  29  45  54  61  55  59  39 2

  53  51  46  40  39  59  62  54  55  40 1

  38  28  59  55  50  49  50  49  53  61 1

  29  53  58  54  34  34  36  53  57  51 1

  64  51  68  55  39  57  27  55  63  44 1

  53  39  39  48  53  60  56  53  39  44 1

  48  44  47  40  56  39  51  40  40  37 2

  56  47  44  51  52  51  60  59  39  45 2

  44  36  62  39  54  60  57  45  44  43 1

  46  56  44  43  48  53  50  54  48  38 2

  62  48  40  52  68  56  53  39  30  60 2

  57  45  45  77  63  44  55  56  46  42 1

  67  52  57  44  53  52  44  55  57  53 2

  48  45  47  53  46  59  40  57  65  48 2

  36  66  66  48  48  41  47  63  47  61 2

  52  70  54  59  45  62  52  50  38  44 2

  71  60  43  60  32  42  51  60  45  54 2

  47  66  60  69  43  51  31  63  38  47 2

  45  55  39  55  46  52  56  50  60  32 1

  62  51  59  45  46  59  67  48  51  50 1

  52  33  53  44  50  49  44  69  41  56 1

  44  44  58  37  36  50  39  50  65  47 2

  56  65  46  57  52  62  42  36  69  40 1

  52  58  51  43  52  55  64  49  39  45 2

  59  59  65  37  33  52  66  73  35  54 2

  44  49  56  44  60  60  52  36  51  40 1

  24  62  60  42  42  47  67  51  37  56 1

  41  46  60  49  27  77  52  44  53  53 2

  37  47  65  41  55  48  60  46  43  61 2

  31  49  43  33  39  41  56  44  43  38 1

  26  63  44  47  49  55  66  52  50  38 1

  44  43  39  56  62  47  68  67  61  51 2

  47  55  33  52  41  56  42  44  57  44 1

  28  59  49  46  38  65  61  53  57  48 2

  33  46  47  51  63  68  37  38  58  60 2

  47  51  53  56  40  58  51  66  52  55 2

  57  39  38  31  44  44  49  37  61  68 1

  56  51  44  61  37  48  65  58  46  39 1

  47  66  57  58  49  39  62  47  52  42 2

  51  55  56  28  63  60  50  43  51  44 1

  42  50  47  50  48  57  57  63  29  52 1

  55  45  38  44  51  48  45  46  55  57 2

  41  40  53  51  41  60  59  54  46  52 2

  47  39  53  47  55  57  60  57  51  38 1

  47  52  47  69  44  44  50  49  81  54 1

  39  29  32  43  60  39  48  46  54  40 2

  36  57  41  69  54  52  35  30  70  45 2

  47  55  48  30  54  62  46  67  52  47 2

  45  59  61  55  44  74  52  62  72  62 2

  45  46  51  55  56  47  52  39  47  42 2

  44  58  42  54  47  48  72  57  51  69 1

  60  43  45  48  68  47  35  51  56  54 1

  56  58  56  74  51  62  52  63  41  48 1

  47  38  48  56  56  38  37  34  45  40 2

  47  47  57  52  57  41  52  42  63  58 1

  40  82  54  60  48  57  47  60  42  47 1

  51  63  55  67  46  69  42  41  49  62 2

  45  62  34  33  41  51  48  35  48  57 1

  54  31  65  50  36  39  60  61  63  31 1

  59  58  48  39  31  57  43  36  42  57 2

  50  46  59  45  38  48  56  51  48  55 1

  57  47  66  31  54  53  36  50  37  61 2

  53  57  39  63  44  52  38  48  36  43 2

  39  65  37  48  45  53  47  54  48  52 2

  34  40  36  58  52  33  25  54  55  61 1

  60  46  49  47  43  42  54  57  47  56 1

  45  62  52  22  48  51  43  33  53  36 2

  57  58  69  42  52  51  46  58  44  39 1

  38  57  47  48  48  37  38  46  52  41 2

  40  28  58  69  70  52  52  44  63  42 2

  49  54  48  61  59  56  57  33  45  61 1

  50  56  45  48  68  59  62  61  66  39 2

  57  51  52  55  45  47  46  56  56  35 2

  61  45  63  60  42  51  27  54  46  64 2

  56  59  42  78  54  30  51  30  46  40 2

  44  61  52  71  38  39  54  42  55  40 1

  49  44  58  52  59  45  35  56  63  43 2

  48  50  37  60  51  43  51  29  55  46 1

  57  49  42  45  42  54  40  44  56  58 1

  48  43  46  39  46  34  41  23  51  59 1

  51  30  45  55  58  50  73  69  52  47 1

  56  46  62  65  54  38  54  43  35  57 2

  49  50  55  65  49  65  54  38  45  50 1

  41  47  41  50  45  52  42  45  54  47 2

  48  46  32  43  49  36  49  31  61  34 2

  48  40  21  48  55  37  50  70  49  51 1

  48  43  57  64  69  57  56  62  40  59 1

  48  47  63  43  48  47  70  39  30  41 2

  33  47  35  32  50  36  36  53  68  45 2

  48  53  57  38  55  43  56  45  51  57 1

  48  43  51  53  44  41  45  48  49  61 2

  26  50  49  51  43  52  55  51  42  56 1

  56  37  61  53  46  43  43  55  57  55 1

  72  68  50  48  52  48  43  41  66  44 2

  47  28  41  59  51  52  50  60  58  56 1

  46  43  39  30  56  53  29  42  47  55 2

  45  66  41  40  51  65  43  59  57  58 1

  40  59  45  43  40  48  52  49  48  41 1

  32  36  45  48  43  42  56  38  55  72 2

  36  53  48  48  40  61  58  54  25  55 2

  41  48  50  50  65  33  34  63  59  63 1

  55  47  36  44  49  52  27  60  49  59 1

  48  53  49  41  40  57  61  58  57  47 1

  35  54  56  44  46  42  54  52  34  59 2

  57  53  40  60  41  48  53  54  40  49 1

  35  52  40  40  34  53  48  54  55  37 1

  32  52  31  58  63  47  50  51  52  50 2

  21  48  52  60  48  39  41  60  52  47 1

  45  50  45  35  57  80  64  46  50  48 2

  36  56  41  35  58  48  36  44  62  35 1

  40  58  63  50  52  51  73  46  36  48 2

  74  44  49  37  47  51  44  45  52  56 2

  43  39  60  56  40  43  62  44  31  37 1

  38  33  39  46  45  50  28  77  54  41 1

  46  63  54  41  56  44  52  47  44  51 1

  56  48  52  35  53  42  30  44  51  58 1

  45  55  51  41  58  53  51  37  51  57 1

  39  40  37  49  30  63  49  30  71  51 1

  49  64  59  37  60  65  52  61  48  44 1

  50  48  34  41  39  48  63  58  61  57 2

  50  38  58  46  47  58  71  41  58  41 2

  51  65  55  68  52  46  62  65  44  42 2

  50  64  58  63  41  56  48  51  44  52 1

  45  60  44  35  45  39  50  59  47  58 1

  29  40  39  49  63  51  51  48  44  63 1

  65  30  41  66  45  48  48  51  51  64 1

  44  48  54  51  58  47  53  39  41  47 1

  59  48  58  54  46  58  49  47  39  42 1

  57  53  63  65  54  50  68  70  45  53 1

  55  58  54  38  50  56  55  48  69  57 1

  52  41  51  44  56  56  54  48  51  38 2

  50  69  46  54  50  44  46  28  58  60 2

  39  58  32  57  56  38  36  29  48  36 1

  43  71  46  36  44  42  54  49  52  52 1

  40  44  51  36  62  55  49  47  53  58 1

  59  33  56  61  56  48  44  50  60  58 1

  29  52  44  63  50  53  44  30  47  51 1

  60  52  62  60  44  40  39  61  39  53 1

  56  55  48  50  35  48  55  33  49  32 1

  62  66  42  64  45  51  54  49  56  40 2

  44  38  64  60  63  52  64  60  46  50 1

  59  58  36  43  39  48  35  61  68  52 1

  66  57  55  52  54  46  43  47  57  43 1

  47  60  50  62  38  54  57  32  56  56 2

  34  51  50  53  56  51  54  38  44  42 1

  51  52  53  60  49  50  44  40  47  43 1

  49  42  30  59  58  52  60  59  42  64 2

  68  37  60  64  52  60  59  60  51  55 1

  49  58  53  49  42  47  42  56  34  44 2

  46  64  55  49  47  37  42  58  54  63 2

  54  32  50  41  46  54  69  59  54  35 1

  57  58  40  45  56  58  57  53  40  60 1

  61  56  42  40  34  55  61  55  37  38 1

  49  45  50  62  51  69  60  50  43  44 2

  71  50  58  48  42  52  69  56  55  65 2

  57  46  60  27  41  58  42  60  68  43 1

  60  52  54  41  49  41  78  47  56  49 1

  42  44  45  57  43  64  58  48  35  56 2

  45  50  56  50  41  46  49  56  67  51 1

  57  53  54  66  48  55  53  40  38  37 2

  60  58  52  49  64  47  28  57  31  58 1

  36  59  46  52  42  45  68  41  48  38 1

  57  56  59  46  40  49  60  48  28  67 2

  46  44  51  44  63  47  48  45  41  44 2

  56  48  36  54  55  42  55  49  67  57 2

  50  38  53  50  39  65  46  66  42  59 1

  44  63  34  71  45  61  57  42  56  47 2

  58  49  41  45  57  31  43  44  67  64 1

  30  60  59  42  59  63  77  40  40  52 2

  46  80  52  57  57  34  43  59  56  38 1

  61  42  62  63  44  42  27  48  43  46 2

  61  56  59  47  55  53  77  51  57  37 1

  52  61  80  71  42  56  49  39  49  34 1

  58  52  53  46  38  33  60  33  49  52 2

  40  48  47  39  40  61  33  61  43  53 2

